Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Miami Phins,Aaron Brewer,C,28,90,Star,853,6,Texas State,"6'1""",295,40660000,24160000,5640000,4,0,74,63,64,88,95,12,6,6,6,31,20,25,27,15,15,22,12,25,27,95,91,84,81,88,22,15,18,24,31,15,15,15,17,10,14,12
Miami Phins,De'Von Achane,HB,24,89,Superstar,1223,3,Texas A&M,"5'9""",188,55790000,14190000,3150000,5,0,96,96,91,68,82,44,40,35,30,76,54,56,69,61,57,93,85,92,69,32,23,48,30,37,10,10,28,39,30,23,20,13,19,14,18,13
Miami Phins,Harrison Smith,FS,37,87,Superstar,368,14,Notre Dame,"6'2""",211,7800000,1000000,8800000,1,0,86,85,86,73,91,25,10,10,10,82,73,12,15,13,10,66,39,54,61,35,35,35,35,70,64,50,73,85,79,91,89,71,84,77,25,20
Miami Phins,Zach Sieler,DT,21,86,X-Factor,1069,8,Ferris State,"6'6""",305,46880000,39640000,11410000,4,0,78,73,73,89,88,22,6,6,6,36,26,15,15,8,4,29,23,33,39,45,45,45,45,86,68,79,87,85,92,87,88,18,29,20,15,12
Miami Phins,Jordyn Brooks,MIKE,28,84,Star,673,6,Texas Tech,"6'0""",240,40850000,23830000,6210000,4,0,87,85,85,74,87,25,6,6,6,56,45,12,15,5,5,56,10,30,30,45,45,45,45,83,55,62,78,93,92,88,85,55,64,46,20,20
Miami Phins,Taylor Decker,LT,32,83,Normal,622,10,Ohio State,"6'7""",324,7670000,1000000,8670000,1,0,68,64,57,90,90,22,6,6,6,44,15,16,25,5,5,28,6,11,20,83,83,86,89,89,15,14,26,29,34,70,19,11,14,10,18,19
Miami Phins,Patrick Paul,LT,24,81,Normal,885,2,Houston,"6'8""",331,5040000,1850000,1880000,2,0,68,73,63,90,85,32,14,11,11,33,38,25,23,21,11,35,20,22,40,78,76,85,86,85,33,35,41,32,44,44,20,14,11,11,25,21
Miami Phins,Chris Johnson,CB,21,80,Superstar,1041,0,San Diego State,"6'0""",193,9500000,9520000,3460000,4,0,92,92,92,63,76,27,6,6,6,76,66,42,40,39,34,64,56,68,36,35,35,35,35,47,31,35,45,76,64,60,78,80,78,80,19,17
Miami Phins,Chop Robinson,LEDG,23,79,Superstar,943,2,Penn State,"6'3""",254,5390000,9550000,4070000,2,0,88,91,81,73,78,23,6,6,6,28,20,16,10,8,6,30,26,35,33,45,45,45,45,78,74,83,78,83,78,77,76,47,49,35,14,12
Miami Phins,Jacob Rodriguez,MIKE,23,78,Star,601,0,Texas Tech,"6'1""",231,6690000,4880000,2100000,4,0,87,90,87,76,79,74,46,44,42,64,49,18,28,23,18,56,34,38,42,41,66,69,47,77,52,53,64,85,84,86,82,67,71,48,12,18
