Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Minnesota Vikes,Justin Jefferson,WR,27,95,X-Factor,1614,6,LSU,"6'1""",195,65980000,81970000,21210000,3,0,91,92,95,64,90,43,35,30,24,92,97,96,94,96,96,73,81,95,65,48,26,25,18,52,18,24,24,41,36,43,19,18,26,18,18,12
Minnesota Vikes,Christian Darrisaw,LT,27,90,Superstar,1304,5,Virginia Tech,"6'5""",315,71210000,52260000,13520000,4,0,73,72,67,92,93,13,6,6,6,26,15,15,15,5,5,25,8,10,33,86,84,91,93,97,21,16,34,25,29,33,15,12,13,10,17,13
Minnesota Vikes,Brian O'Neill,RT,30,87,Star,597,8,Pittsburgh,"6'7""",310,35730000,21410000,23110000,3,0,76,75,75,86,96,18,6,6,6,37,15,16,18,14,10,51,18,31,36,87,85,88,88,85,10,10,27,28,29,28,10,12,13,10,19,13
Minnesota Vikes,Jordan Addison,WR,24,85,Star,1048,3,USC,"5'11""",175,23690000,7750000,4360000,2,0,90,92,88,52,88,58,47,39,32,89,88,76,85,89,88,82,75,89,31,39,16,27,13,36,14,22,30,47,37,31,27,28,34,29,23,17
Minnesota Vikes,Byron Murphy Jr,CB,28,84,Star,754,7,Washington,"5'11""",190,20110000,29650000,8320000,2,0,92,92,88,60,86,25,6,6,6,78,66,39,43,33,26,61,56,75,30,18,35,10,35,54,26,32,48,79,59,76,87,79,85,81,10,11
Minnesota Vikes,Will Reichard,K,25,83,Normal,458,2,Alabama,"6'1""",194,4010000,170000,1110000,2,0,78,79,64,42,69,32,31,29,20,22,14,9,10,8,7,30,15,28,20,15,10,12,8,12,10,10,13,25,29,12,15,10,10,10,96,93
Minnesota Vikes,T.J. Hockenson,TE,29,83,Star,603,7,Iowa,"6'5""",248,20440000,23980000,15600000,1,0,83,85,81,80,88,28,20,15,10,85,88,76,75,73,67,79,71,70,68,63,61,59,57,66,37,46,47,56,46,51,34,27,36,26,38,34
Minnesota Vikes,Andrew Van Ginkel,REDG,31,83,Star,706,7,Wisconsin,"6'4""",242,25390000,22660000,19250000,2,0,86,87,81,76,94,25,6,6,6,70,43,33,15,5,5,58,12,30,51,45,45,45,45,77,70,81,77,86,82,79,92,62,70,46,15,19
Minnesota Vikes,Josh Metellus,SS,28,82,Star,542,6,Michigan,"5'11""",207,26870000,13810000,5950000,3,0,88,87,82,66,83,20,15,10,10,68,58,12,15,13,10,62,44,72,25,35,35,35,35,62,40,47,64,87,83,85,82,70,74,64,25,15
Minnesota Vikes,Jordan Mason,HB,27,82,Star,576,4,Georgia Tech,"5'11""",230,13850000,12870000,5790000,4,0,89,92,77,78,84,36,28,21,14,60,55,56,50,42,35,91,87,84,88,48,35,47,35,43,17,20,37,45,42,48,24,30,35,33,12,11
Minnesota Vikes,Blake Cashman,MIKE,30,81,Normal,434,7,Minnesota,"6'1""",237,15610000,15550000,8930000,3,0,87,89,83,70,80,25,6,6,6,50,27,18,15,5,5,52,12,29,25,45,45,45,45,82,58,63,75,89,89,83,79,67,72,48,19,14
Minnesota Vikes,Jauan Jennings,WR,29,81,Star,580,6,Tennessee,"6'3""",212,1630000,7900000,9530000,1,0,88,86,78,78,91,68,56,51,45,87,88,81,82,79,75,72,84,78,66,67,40,34,25,59,10,10,30,33,30,31,14,11,17,21,18,17
Minnesota Vikes,Isaiah Rodgers Sr,CB,28,81,Normal,544,6,Massachusetts,"5'10""",180,14330000,15220000,8910000,3,0,96,94,88,50,80,26,15,10,10,70,68,22,38,33,27,56,49,82,34,25,35,25,35,48,36,42,55,76,64,54,79,74,80,71,44,34
Minnesota Vikes,Aaron Jones Sr,HB,31,80,Star,361,9,UTEP,"5'9""",208,5000000,5210000,10210000,1,0,88,91,90,71,81,30,35,30,20,73,63,64,70,65,61,86,80,85,83,25,15,59,36,42,10,10,23,35,27,24,18,15,20,20,21,20
Minnesota Vikes,Andrew DePaola,LS,39,79,Normal,254,14,Rutgers,"6'1""",229,1530000,180000,1710000,1,0,74,71,79,75,70,38,9,9,9,66,61,48,49,45,40,63,19,40,31,69,61,58,51,67,44,40,55,62,62,59,39,15,20,15,11,11
Minnesota Vikes,Jalen Redmond,DT,27,79,Normal,697,3,Oklahoma,"6'2""",305,1070000,0,1070000,1,0,79,85,74,85,80,22,6,6,6,37,35,15,10,6,5,42,10,27,35,45,45,40,40,85,74,80,80,82,85,80,81,18,24,25,14,12
Minnesota Vikes,Xavier Woods,FS,31,79,Normal,353,9,LA. Tech,"5'11""",200,3860000,0,3860000,1,0,88,88,87,71,78,21,6,6,6,78,69,20,24,14,10,71,54,78,42,35,35,35,35,66,55,43,60,81,78,86,78,70,79,66,17,19
Minnesota Vikes,Dallas Turner,LEDG,23,78,Superstar,859,2,Alabama,"6'3""",247,4360000,11390000,4290000,2,0,90,92,84,76,68,18,6,6,6,45,15,18,15,8,4,35,29,36,35,45,45,45,45,81,77,79,77,83,83,78,67,49,54,29,14,15
Minnesota Vikes,James Pierre,CB,29,78,Normal,516,6,FAU,"6'2""",185,4770000,3630000,2980000,2,0,94,90,83,60,73,27,6,6,6,71,65,49,52,42,35,56,53,75,25,34,35,26,35,43,29,37,47,73,68,68,75,82,84,71,11,15
Minnesota Vikes,Will Fries,RG,28,78,Normal,322,5,Penn State,"6'6""",321,64670000,23050000,17220000,4,0,58,67,58,87,82,25,6,6,6,23,12,12,10,5,5,29,5,10,15,82,80,78,80,86,36,21,29,42,38,41,28,12,11,10,21,22
Minnesota Vikes,Eric Wilson,WILL,31,77,Normal,356,9,Cincinnati,"6'1""",230,14020000,8470000,4080000,3,0,88,89,82,77,80,24,6,6,6,64,50,15,23,13,7,50,37,65,41,45,45,45,45,70,62,68,72,83,85,78,81,59,66,49,26,19
Minnesota Vikes,Caleb Banks,DT,23,77,Star,518,0,Florida,"6'6""",327,4370000,16880000,3860000,4,0,71,74,70,87,79,25,16,14,12,26,24,33,19,17,15,59,15,24,52,51,52,53,51,84,76,71,79,80,85,81,79,29,21,19,13,22
Minnesota Vikes,Jakobe Thomas,SS,23,76,Star,636,0,Miami,"6'1""",214,5340000,1320000,1210000,4,0,87,87,84,66,76,24,6,6,6,70,61,38,41,39,35,53,55,68,57,35,35,35,35,50,46,49,66,79,74,76,77,71,79,69,25,23
Minnesota Vikes,Jake Golday,MIKE,23,76,Star,534,0,Cincinnati,"6'5""",239,6140000,3440000,1740000,4,0,88,90,83,76,78,24,6,6,6,53,56,35,43,33,28,63,31,52,48,43,57,54,45,75,61,63,74,84,81,80,79,62,68,44,15,13
Minnesota Vikes,Johnny Hekker,P,36,76,Normal,222,14,Oregon State,"6'5""",225,1300000,180000,1480000,1,0,74,67,60,55,63,67,63,53,43,39,43,15,15,15,15,40,15,10,15,29,16,25,15,22,10,10,17,35,25,21,20,15,15,10,92,84
Minnesota Vikes,Donovan Jackson,LG,23,76,Star,425,1,Ohio State,"6'4""",324,5140000,12010000,3890000,3,0,67,72,62,90,78,13,6,6,6,23,12,10,10,5,5,25,8,14,12,77,76,80,77,87,16,20,35,22,31,40,25,10,10,10,14,12
Minnesota Vikes,Kyler Murray,QB,29,76,Normal,1136,7,Oklahoma,"5'10""",207,1300000,0,1300000,1,0,89,90,89,59,53,90,88,82,79,50,21,11,17,15,13,69,73,86,25,13,13,12,12,10,10,10,14,29,34,12,17,17,23,10,19,15
Minnesota Vikes,Ivan Pace Jr,WILL,25,76,Normal,397,3,Cincinnati,"5'11""",231,3520000,0,3520000,1,0,85,83,78,72,75,22,6,6,6,63,45,20,10,6,5,53,31,52,44,40,40,35,35,74,61,73,71,92,84,85,79,62,67,42,21,19
Minnesota Vikes,E.J. Speed,SAM,31,75,Normal,350,7,Tarleton State,"6'3""",224,2060000,0,2060000,1,0,89,87,82,74,73,24,6,6,6,66,64,40,41,32,27,66,52,70,26,45,45,45,45,76,53,61,72,85,84,87,74,57,63,37,18,16
Minnesota Vikes,Domonique Orange,DT,22,74,Star,538,0,Iowa State,"6'2""",322,5420000,1520000,1260000,4,0,67,74,60,86,74,25,6,6,6,25,25,27,12,10,2,49,16,23,41,45,45,45,45,86,73,66,81,78,81,81,76,17,19,19,14,29
Minnesota Vikes,Jamal Adams,WILL,30,73,Star,462,9,LSU,"6'1""",213,1080000,0,1080000,1,0,87,86,82,77,73,25,15,10,10,68,61,12,35,25,20,60,25,65,45,35,35,35,35,74,59,61,69,85,75,90,72,69,75,63,25,25
Minnesota Vikes,J.J. McCarthy,QB,23,73,Normal,591,2,Michigan,"6'3""",219,4010000,17820000,5950000,2,0,85,88,88,68,61,91,86,84,80,36,12,15,15,14,12,63,67,69,56,23,22,15,18,27,10,10,24,33,29,23,15,12,14,10,31,29
Minnesota Vikes,Caleb Tiernan,LT,23,73,Star,662,0,Northwestern,"6'8""",323,5340000,1320000,1210000,4,0,65,72,54,87,77,18,6,6,6,26,15,15,15,5,5,23,17,10,23,78,76,80,80,83,34,35,33,32,28,42,22,12,16,10,10,12
Minnesota Vikes,Tai Felton,WR,23,72,Normal,477,1,Maryland,"6'1""",183,5040000,1120000,1400000,3,0,93,93,84,59,62,22,24,15,22,84,79,71,74,71,79,71,73,82,52,37,19,26,24,35,23,25,28,30,49,24,36,33,46,25,18,27
Minnesota Vikes,Zavier Scott,HB,27,71,Normal,372,2,Maine,"6'1""",219,1000000,0,1000000,1,0,89,92,84,74,69,30,20,17,12,72,60,60,67,62,59,87,76,82,67,35,30,55,30,34,19,25,28,33,31,30,14,16,23,25,17,15
