Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Carolina Panthers,Derrick Brown,DT,21,96,Superstar,1355,6,Auburn,"6'5""",320,58120000,42740000,10940000,3,0,75,76,70,98,97,41,35,30,27,53,49,39,42,38,33,56,38,52,60,50,50,48,48,93,86,68,95,86,96,84,95,24,30,23,22,14
Carolina Panthers,Saquon Barkley,HB,29,92,X-Factor,1395,8,Penn State,"6'0""",227,5200000,0,1300000,3,0,95,94,93,81,87,41,41,34,29,74,73,69,75,67,65,96,84,90,84,36,35,60,38,37,17,25,24,36,28,17,21,15,13,10,19,14
Carolina Panthers,Jaycee Horn,CB,26,88,Superstar,1144,5,South Carolina,"6'1""",200,63570000,46520000,10890000,4,0,91,92,87,65,88,30,18,12,8,77,73,27,34,24,17,65,54,74,36,35,35,35,35,50,30,41,48,76,64,68,91,89,85,88,23,14
Carolina Panthers,Devin Lloyd,MIKE,27,88,Superstar,954,4,Utah,"6'3""",235,24710000,17210000,6760000,3,0,86,90,79,78,92,28,16,12,10,75,70,33,32,30,28,65,53,61,47,45,45,45,45,86,58,66,79,92,87,86,93,70,76,51,41,38
Carolina Panthers,Damien Lewis,LG,29,86,Star,605,6,LSU,"6'2""",327,35690000,17240000,16720000,2,0,67,64,55,89,88,26,6,6,6,26,15,15,15,5,5,30,5,10,40,87,90,88,89,88,40,27,38,35,42,47,30,12,15,10,25,25
Carolina Panthers,Taylor Moton,RT,32,85,Normal,438,9,W. Michigan,"6'5""",325,34940000,45140000,21090000,2,0,68,64,61,88,96,20,18,13,6,28,29,12,13,5,5,23,10,15,29,86,84,87,89,91,10,10,34,28,31,36,10,12,12,10,22,21
Carolina Panthers,Tetairoa McMillan,WR,23,85,Superstar,1166,1,Arizona,"6'4""",213,4190000,23720000,6340000,3,0,90,91,90,76,91,79,62,56,54,87,89,88,87,87,82,73,78,77,58,45,35,26,24,49,31,34,39,46,44,41,28,27,26,22,27,17
Carolina Panthers,Darren Waller,TE,21,85,Normal,738,9,Georgia Tech,"6'6""",238,5750000,0,5750000,1,0,87,87,82,70,77,35,15,10,6,87,88,76,76,82,73,74,76,76,78,60,62,61,62,56,10,10,35,37,32,15,15,10,20,15,22,14
Carolina Panthers,Tre'von Moehrig,FS,27,82,Star,490,5,TCU,"6'2""",202,31300000,19600000,21270000,2,0,89,89,81,64,86,22,6,6,6,75,69,45,38,36,32,64,51,70,42,35,35,35,35,54,40,46,58,83,76,89,88,68,77,72,21,21
Carolina Panthers,Robert Hunt,RG,30,81,Star,424,6,UL Lafayette,"6'6""",323,71470000,28520000,24300000,3,0,65,57,60,89,90,25,6,6,6,41,26,12,12,5,5,38,27,30,36,84,82,78,82,87,29,10,30,25,39,39,26,12,15,10,20,20
