Team,Name,Position,Age,OVR,Dev Trait,Trade Value,Years Pro,College,Height,Weight,Salary/yr,Bonus,Cap Hit,Years Left,Injury (wks out),Speed,Acceleration,Agility,Strength,Awareness,Throw Power,Throw Acc (Short),Throw Acc (Mid),Throw Acc (Deep),Catching,Spec Catch,Release,Route Run (Short),Route Run (Med),Route Run (Deep),Carrying,Break Tackle,Juke Move,Truck,Run Block,Run Block Power,Pass Block,Pass Block Power,Impact Block,Power Moves,Finesse Moves,Block Shed,Pursuit,Tackle,Hit Power,Play Rec,Man Coverage,Zone Coverage,Press,Kick Power,Kick Accuracy
Houston Texans,Will Anderson Jr,LEDG,24,95,Superstar,1687,3,Alabama,"6'4""",243,143550000,39150000,13190000,5,0,87,90,86,90,97,21,6,6,6,59,55,21,20,15,10,50,32,57,48,45,45,35,35,80,91,97,85,89,87,89,97,31,40,44,15,12
Houston Texans,Danielle Hunter,REDG,21,93,Superstar,1589,11,LSU,"6'5""",263,31500000,56260000,16140000,2,0,87,87,82,82,97,15,6,6,6,36,12,12,10,3,2,46,24,40,44,45,45,45,45,87,89,96,85,91,90,78,94,38,50,30,15,11
Houston Texans,Derek Stingley Jr,CB,25,93,X-Factor,1749,4,LSU,"6'0""",190,64640000,49880000,10780000,4,0,93,93,95,63,95,36,26,21,18,83,82,44,45,35,30,63,65,84,45,25,33,25,33,47,36,44,49,75,58,69,95,93,93,86,20,19
Houston Texans,Nico Collins,WR,27,91,X-Factor,1420,5,Michigan,"6'4""",222,32780000,39330000,14590000,3,0,93,91,88,67,92,39,30,25,20,96,88,94,89,95,90,80,87,79,65,46,30,35,30,46,10,10,30,32,26,20,16,13,19,19,22,15
Houston Texans,Jalen Pitre,SS,21,89,Star,961,4,Baylor,"5'11""",198,21860000,19950000,5670000,3,0,92,93,91,62,90,23,15,12,11,77,71,24,30,25,20,63,52,72,35,35,35,35,35,55,38,48,54,83,69,82,93,86,89,66,34,32
Houston Texans,Kamari Lassiter,CB,23,88,Star,1363,2,Georgia,"6'0""",180,5620000,3370000,2450000,2,0,92,90,94,52,91,35,16,11,6,67,62,41,49,50,55,54,65,77,27,35,27,30,23,42,26,30,48,78,76,75,91,87,90,77,16,12
Houston Texans,Dalton Schultz,TE,30,85,Star,684,8,Stanford,"6'5""",244,13100000,21260000,9540000,2,0,83,84,79,76,89,24,15,10,5,96,83,75,79,73,65,72,64,73,68,66,62,59,56,72,10,10,31,34,29,27,16,12,15,12,16,14
Houston Texans,Calen Bullock,FS,23,85,Star,983,2,USC,"6'2""",188,4760000,1050000,1580000,2,0,92,92,87,54,85,35,15,10,6,78,71,40,37,27,20,64,70,75,41,32,29,30,25,52,25,35,59,83,78,79,84,72,85,66,19,22
Houston Texans,Sheldon Rankins,DT,21,83,Superstar,960,10,Louisville,"6'2""",305,9000000,8000000,3400000,2,0,75,73,70,87,94,23,6,6,6,47,26,15,13,5,3,40,13,25,33,45,46,44,44,85,84,76,83,81,86,82,93,28,39,13,17,17
Houston Texans,David Montgomery,HB,29,83,Star,614,7,Iowa State,"5'10""",230,9000000,7500000,3300000,2,0,87,88,83,77,94,52,50,40,27,74,54,60,66,59,49,93,86,83,89,46,31,61,38,41,10,10,24,25,30,27,16,12,13,15,17,12
Houston Texans,Azeez Al-Shaair,MIKE,29,83,Star,844,7,FAU,"6'2""",228,3520000,0,880000,1,0,86,86,77,77,89,27,6,6,6,61,45,18,17,12,9,46,22,31,37,45,45,45,45,82,58,53,75,88,88,89,88,68,71,50,16,20
Houston Texans,Braden Smith,RT,30,82,Star,550,8,Auburn,"6'6""",315,10500000,9360000,5000000,2,0,66,68,58,92,91,22,6,6,6,19,12,15,10,5,5,29,8,10,29,87,85,79,82,84,20,10,20,27,55,62,22,10,17,10,14,14
